time_hour,sin_time,cos_time,is_rush_hour,flow_N,flow_S,flow_E,flow_W,pcu_N_L0,pcu_N_L1,pcu_S_L0,pcu_S_L1,pcu_E_L0,pcu_E_L1,pcu_W_L0,pcu_W_L1,tot_pcu_N,tot_pcu_S,tot_pcu_E,tot_pcu_W,max_wait_sec,active_axis,asym_ratio,optimal_policy_code,optimal_policy_name,optimal_green_sec
16.366666666666667,-0.91,-0.4147,0,29.5,109.4,24.9,17.8,5.5,4.2,7.3,17.3,3.3,6.8,0.8,1.3,9.7,24.6,10.1,2.1,34.1,NS,2.89,2,S_EXCLUSIVE_GREEN,45.0
2.466666666666667,0.6018,0.7986,0,26.6,35.7,39.6,21.0,0.6,3.3,3.7,5.8,3.0,3.5,1.3,2.3,3.9,9.5,6.5,3.5999999999999996,13.8,NS,1.71,2,S_EXCLUSIVE_GREEN,31.8
12.916666666666666,-0.2377,-0.9713,0,137.9,19.3,17.6,18.9,16.1,24.0,2.0,1.6,0.5,3.2,5.2,0.2,40.1,3.6,3.7,5.4,84.1,NS,8.49,1,N_EXCLUSIVE_GREEN,45.0
4.833333333333333,0.9537,0.3007,0,33.9,20.5,32.8,31.6,3.7,7.7,4.8,4.8,4.4,0.9,1.9,2.8,11.4,9.6,5.300000000000001,4.699999999999999,25.0,NS,1.28,0,BALANCED_PHASE,36.4
3.1166666666666667,0.7284,0.6852,0,28.7,24.3,28.4,22.4,2.6,6.1,1.0,2.2,3.1,11.3,3.2,5.4,8.7,3.2,14.4,8.600000000000001,20.4,EW,1.48,3,E_EXCLUSIVE_GREEN,40.9
1.6333333333333333,0.4147,0.91,0,25.6,21.5,27.1,34.8,1.4,8.4,1.9,7.2,3.7,2.9,2.3,2.9,9.8,9.1,6.6,5.199999999999999,14.0,EW,1.22,0,BALANCED_PHASE,25.9
0.23333333333333334,0.061,0.9981,0,24.3,33.7,22.3,25.0,3.2,0.6,7.5,5.8,1.0,5.1,2.6,2.7,3.8000000000000003,13.3,6.1,5.300000000000001,20.9,NS,2.19,2,S_EXCLUSIVE_GREEN,39.8
9.983333333333333,0.5038,-0.8638,0,20.8,21.3,36.8,27.8,7.2,3.2,3.9,3.6,1.5,5.3,2.4,11.2,10.4,7.5,6.8,13.6,29.1,EW,1.63,3,E_EXCLUSIVE_GREEN,41.7
12.75,-0.1951,-0.9808,0,18.6,55.3,32.3,27.4,1.1,3.1,3.3,13.0,1.5,5.1,3.5,5.6,4.2,16.3,6.6,9.1,34.8,NS,3.25,2,S_EXCLUSIVE_GREEN,45.0
9.066666666666666,0.6947,-0.7193,1,60.8,26.1,49.8,19.4,5.7,13.7,9.0,3.1,3.6,11.1,1.4,2.4,19.4,12.1,14.7,3.8,25.8,NS,1.77,1,N_EXCLUSIVE_GREEN,45.0
17.6,-0.9945,-0.1045,1,19.6,122.8,20.6,105.2,2.0,3.2,10.6,21.9,3.8,4.3,15.9,14.8,5.2,32.5,8.1,30.700000000000003,58.2,NS,5.94,2,S_EXCLUSIVE_GREEN,45.0
7.9,0.8788,-0.4772,1,87.7,12.4,119.2,14.3,5.1,8.6,1.3,1.7,12.9,16.6,1.2,1.4,13.7,3.0,29.5,2.5999999999999996,57.8,EW,8.94,3,E_EXCLUSIVE_GREEN,45.0
16.983333333333334,-0.9648,-0.263,1,23.0,82.0,12.3,70.5,2.2,8.3,5.3,14.9,1.7,3.4,10.1,10.1,10.5,20.2,5.1,20.2,41.5,NS,2.35,2,S_EXCLUSIVE_GREEN,45.0
19.533333333333335,-0.9205,0.3907,0,73.0,23.6,23.7,23.5,6.6,8.0,2.8,7.0,0.4,6.1,1.6,3.3,14.6,9.8,6.5,4.9,20.9,NS,1.94,1,N_EXCLUSIVE_GREEN,45.0
17.733333333333334,-0.9976,-0.0698,1,13.8,130.5,20.1,91.0,1.8,4.3,11.0,25.0,0.4,1.5,17.7,14.0,6.1,36.0,1.9,31.7,39.0,NS,6.64,2,S_EXCLUSIVE_GREEN,45.0
3.6166666666666667,0.8116,0.5842,0,33.5,20.0,30.5,37.9,3.0,7.2,0.6,2.4,2.1,2.7,1.1,1.3,10.2,3.0,4.800000000000001,2.4000000000000004,21.0,EW,1.38,0,BALANCED_PHASE,23.5
8.683333333333334,0.7632,-0.6461,1,119.4,17.3,92.4,23.1,16.0,12.7,3.9,4.5,10.3,12.1,2.1,6.6,28.7,8.4,22.4,8.7,54.1,NS,4.25,1,N_EXCLUSIVE_GREEN,45.0
0.03333333333333333,0.0087,1.0,0,31.8,27.7,53.5,32.1,1.0,6.6,1.1,5.5,7.0,6.7,1.0,2.7,7.6,6.6,13.7,3.7,26.0,EW,2.3,3,E_EXCLUSIVE_GREEN,44.6
6.35,0.9958,-0.0915,0,37.8,30.3,20.9,28.9,8.9,5.4,3.1,3.0,2.3,6.0,3.9,7.3,14.3,6.1,8.3,11.2,26.4,NS,1.73,1,N_EXCLUSIVE_GREEN,43.1
1.1333333333333333,0.2924,0.9563,0,26.0,21.3,66.8,27.6,3.6,5.3,1.9,5.0,15.3,10.1,5.3,3.5,8.9,6.9,25.4,8.8,51.5,EW,2.62,3,E_EXCLUSIVE_GREEN,45.0
21.966666666666665,-0.5075,0.8616,0,25.2,24.1,29.6,20.5,4.1,2.5,1.4,1.5,0.7,8.6,1.6,8.7,6.6,2.9,9.299999999999999,10.299999999999999,10.4,EW,1.17,0,BALANCED_PHASE,32.0
7.516666666666667,0.9222,-0.3867,1,80.0,14.9,46.7,18.4,7.0,9.0,1.2,2.7,4.2,13.6,2.4,2.4,16.0,3.9000000000000004,17.8,4.8,28.7,NS,4.34,1,N_EXCLUSIVE_GREEN,45.0
2.85,0.6788,0.7343,0,26.2,37.5,20.3,30.7,0.7,2.8,5.4,9.0,1.6,3.7,1.3,7.2,3.5,14.4,5.300000000000001,8.5,23.9,NS,2.37,2,S_EXCLUSIVE_GREEN,42.9
19.733333333333334,-0.8988,0.4384,0,21.3,35.3,35.0,28.0,1.5,4.3,2.5,4.0,5.3,1.7,0.8,2.1,5.8,6.5,7.0,2.9000000000000004,10.3,EW,1.55,3,E_EXCLUSIVE_GREEN,26.3
1.3666666666666667,0.3502,0.9367,0,35.5,33.1,20.9,20.6,3.5,6.2,3.4,4.4,0.9,2.6,3.8,1.4,9.7,7.800000000000001,3.5,5.199999999999999,10.3,NS,1.13,0,BALANCED_PHASE,31.8
13.633333333333333,-0.4147,-0.91,0,22.7,21.9,36.3,20.1,0.9,0.7,6.2,9.5,5.0,8.3,1.4,3.1,1.6,15.7,13.3,4.5,25.9,EW,2.28,3,E_EXCLUSIVE_GREEN,40.7
2.9333333333333336,0.6947,0.7193,0,25.3,34.4,28.6,28.0,4.3,4.4,2.2,6.0,5.8,3.9,3.2,5.8,8.7,8.2,9.7,9.0,19.3,NS,1.13,0,BALANCED_PHASE,30.5
4.283333333333333,0.9007,0.4344,0,25.6,26.4,20.3,29.2,2.6,0.7,2.8,3.8,0.9,1.1,1.6,7.6,3.3,6.6,2.0,9.2,12.8,NS,1.33,0,BALANCED_PHASE,24.2
3.033333333333333,0.7133,0.7009,0,34.7,23.0,23.5,21.7,4.1,4.5,1.3,3.4,2.1,2.5,2.8,1.9,8.6,4.7,4.6,4.699999999999999,11.1,NS,1.59,1,N_EXCLUSIVE_GREEN,29.6
7.683333333333334,0.9045,-0.4266,1,74.0,20.3,58.7,17.2,10.2,13.9,0.0,2.6,4.3,12.7,0.3,2.1,24.1,2.6,17.0,2.4,47.3,NS,5.43,1,N_EXCLUSIVE_GREEN,45.0
11.45,0.1435,-0.9897,0,25.0,29.5,20.5,20.0,4.5,1.6,1.6,3.1,0.3,2.9,6.1,3.2,6.1,4.7,3.1999999999999997,9.3,17.4,NS,1.18,0,BALANCED_PHASE,24.2
7.016666666666667,0.9648,-0.263,1,134.7,12.2,68.1,14.4,18.1,14.6,0.6,0.2,4.9,7.8,2.7,4.3,32.7,0.8,12.7,7.0,42.0,NS,15.92,1,N_EXCLUSIVE_GREEN,45.0
1.0166666666666666,0.263,0.9648,0,28.8,30.2,20.5,38.5,5.3,8.9,2.6,8.8,0.9,2.2,4.4,6.1,14.2,11.4,3.1,10.5,14.8,NS,1.15,0,BALANCED_PHASE,40.3
6.566666666666666,0.989,-0.1478,0,25.6,21.3,23.1,21.6,2.5,1.4,3.2,2.7,7.0,6.6,4.1,1.6,3.9,5.9,13.6,5.699999999999999,24.9,EW,1.73,3,E_EXCLUSIVE_GREEN,38.8
12.716666666666667,-0.1865,-0.9825,0,22.2,20.3,21.5,38.4,3.4,2.2,2.2,2.4,2.1,3.8,2.4,7.2,5.6,4.6,5.9,9.6,14.4,EW,1.62,4,W_EXCLUSIVE_GREEN,32.6
0.5833333333333334,0.1521,0.9884,0,25.0,25.7,26.5,20.2,8.4,3.0,2.4,6.4,1.2,4.7,0.9,2.1,11.4,8.8,5.9,3.0,18.4,NS,1.16,0,BALANCED_PHASE,34.3
12.816666666666666,-0.2122,-0.9772,0,27.7,100.3,24.6,17.2,1.6,5.1,11.9,8.6,1.2,4.2,3.8,1.8,6.699999999999999,20.5,5.4,5.6,27.2,NS,3.18,2,S_EXCLUSIVE_GREEN,45.0
13.733333333333333,-0.4384,-0.8988,0,38.3,27.1,24.4,36.3,3.6,5.5,3.8,13.6,2.7,6.2,0.3,2.3,9.1,17.4,8.9,2.5999999999999996,19.5,NS,1.67,1,N_EXCLUSIVE_GREEN,45.0
4.116666666666666,0.8809,0.4733,0,22.0,30.4,30.7,23.9,1.3,2.3,12.0,5.1,3.0,5.9,2.5,2.8,3.5999999999999996,17.1,8.9,5.3,27.8,NS,2.73,2,S_EXCLUSIVE_GREEN,45.0
19.95,-0.8725,0.4886,0,27.3,65.8,20.4,26.0,5.8,9.5,5.5,6.0,1.6,2.4,1.7,4.7,15.3,11.5,4.0,6.4,27.1,NS,1.63,1,N_EXCLUSIVE_GREEN,45.0
10.45,0.3947,-0.9188,0,34.2,25.3,33.3,21.8,2.8,2.5,3.5,1.5,4.9,5.2,2.7,4.2,5.3,5.0,10.100000000000001,6.9,19.9,EW,1.43,3,E_EXCLUSIVE_GREEN,33.2
7.233333333333333,0.9483,-0.3173,1,67.6,20.8,92.0,15.4,5.0,12.2,2.4,1.0,11.1,9.3,1.9,1.6,17.2,3.4,20.4,3.5,20.5,EW,5.48,3,E_EXCLUSIVE_GREEN,45.0
2.6166666666666667,0.6327,0.7744,0,24.4,23.4,18.6,108.0,3.7,1.8,3.7,3.2,3.2,2.8,9.0,16.3,5.5,6.9,6.0,25.3,50.8,EW,4.59,4,W_EXCLUSIVE_GREEN,45.0
23.8,-0.0523,0.9986,0,36.3,24.3,24.7,20.1,3.0,5.3,5.8,1.3,7.0,2.9,5.0,1.7,8.3,7.1,9.9,6.7,15.6,NS,1.25,0,BALANCED_PHASE,29.7
17.6,-0.9945,-0.1045,1,20.3,81.8,14.5,60.2,0.6,7.6,10.3,9.2,0.0,1.3,4.8,11.9,8.2,19.5,1.3,16.7,29.0,NS,2.81,2,S_EXCLUSIVE_GREEN,45.0
1.85,0.4656,0.885,0,25.2,68.3,23.1,21.9,0.5,0.9,5.8,16.7,2.8,2.4,1.2,1.6,1.4,22.5,5.199999999999999,2.8,36.6,NS,5.21,2,S_EXCLUSIVE_GREEN,45.0
1.0666666666666667,0.2756,0.9613,0,17.3,19.3,19.8,80.0,0.5,2.3,0.5,0.9,0.6,2.5,8.9,5.4,2.8,1.4,3.1,14.3,28.3,EW,4.01,4,W_EXCLUSIVE_GREEN,45.0
5.3,0.9833,0.1822,0,18.0,19.2,62.5,21.4,0.5,3.0,2.9,1.5,6.1,7.4,4.8,11.2,3.5,4.4,13.5,16.0,25.6,EW,1.56,3,E_EXCLUSIVE_GREEN,45.0
19.683333333333334,-0.9045,0.4266,0,26.3,21.1,34.3,30.7,4.2,2.5,1.2,1.1,7.1,3.0,2.8,5.6,6.7,2.3,10.1,8.399999999999999,19.8,EW,1.13,0,BALANCED_PHASE,33.4
9.133333333333333,0.682,-0.7314,1,87.5,17.8,72.4,25.4,12.9,17.9,4.6,8.5,6.0,11.5,1.1,8.5,30.799999999999997,13.1,17.5,9.6,36.4,NS,2.82,1,N_EXCLUSIVE_GREEN,45.0
19.416666666666668,-0.932,0.3624,1,16.8,118.6,20.3,65.9,0.8,0.8,7.2,20.1,0.6,6.4,14.0,13.1,1.6,27.3,7.0,27.1,51.3,NS,9.34,2,S_EXCLUSIVE_GREEN,45.0
15.7,-0.8241,-0.5664,0,54.9,17.5,17.2,21.3,6.1,6.2,1.9,1.4,2.2,3.8,3.0,1.6,12.3,3.3,6.0,4.6,19.3,NS,3.19,1,N_EXCLUSIVE_GREEN,41.4
2.2666666666666666,0.5592,0.829,0,20.2,23.4,29.1,20.9,2.6,1.7,2.1,1.1,2.8,4.7,2.2,7.8,4.3,3.2,7.5,10.0,19.2,EW,1.3,0,BALANCED_PHASE,32.2
6.516666666666667,0.9909,-0.1349,0,24.1,37.6,20.9,22.6,1.9,5.5,1.8,6.6,2.6,2.6,2.1,5.6,7.4,8.4,5.2,7.699999999999999,16.2,NS,1.25,0,BALANCED_PHASE,30.2
11.95,0.0131,-0.9999,0,26.9,26.6,25.0,35.1,3.5,3.7,2.9,6.0,1.7,4.7,2.5,8.2,7.2,8.9,6.4,10.7,15.1,EW,1.49,4,W_EXCLUSIVE_GREEN,34.2
7.466666666666667,0.9272,-0.3746,1,56.1,13.9,63.7,14.2,2.7,12.0,1.9,0.9,6.8,10.7,0.3,6.5,14.7,2.8,17.5,6.8,27.8,EW,2.98,3,E_EXCLUSIVE_GREEN,45.0
22.316666666666666,-0.4266,0.9045,0,29.2,26.7,23.7,27.6,4.9,6.9,2.0,5.5,4.5,4.3,0.9,6.1,11.8,7.5,8.8,7.0,12.1,NS,1.32,0,BALANCED_PHASE,35.1
17.3,-0.9833,-0.1822,1,15.2,55.4,17.3,58.6,0.2,2.6,8.1,12.8,2.4,1.2,7.5,6.1,2.8000000000000003,20.9,3.5999999999999996,13.6,43.4,NS,5.04,2,S_EXCLUSIVE_GREEN,45.0
20.25,-0.8315,0.5556,0,33.6,29.2,27.3,36.9,2.8,12.1,3.3,1.3,3.4,6.9,1.5,5.8,14.899999999999999,4.6,10.3,7.3,26.9,NS,1.97,1,N_EXCLUSIVE_GREEN,43.5
8.333333333333334,0.8192,-0.5736,1,102.8,12.9,113.7,17.6,14.4,17.9,2.9,2.8,7.2,17.5,1.6,1.5,32.3,5.699999999999999,24.7,3.1,57.1,EW,6.67,3,E_EXCLUSIVE_GREEN,45.0
22.566666666666666,-0.3665,0.9304,0,22.5,24.7,25.1,22.2,0.7,4.5,2.9,6.7,3.3,2.6,1.5,10.9,5.2,9.6,5.9,12.4,20.8,EW,1.61,3,E_EXCLUSIVE_GREEN,36.4
1.3666666666666667,0.3502,0.9367,0,33.1,21.4,33.0,21.9,1.5,2.9,3.6,1.4,2.5,5.0,0.4,1.5,4.4,5.0,7.5,1.9,13.0,EW,2.08,3,E_EXCLUSIVE_GREEN,27.2
22.65,-0.3461,0.9382,0,31.9,29.7,29.9,29.9,2.9,8.2,5.6,2.8,3.9,2.8,7.5,7.1,11.1,8.399999999999999,6.699999999999999,14.6,18.6,NS,1.18,0,BALANCED_PHASE,34.8
2.216666666666667,0.5483,0.8363,0,30.5,23.0,33.3,20.8,6.5,6.8,5.8,4.3,3.2,12.4,1.7,7.5,13.3,10.1,15.600000000000001,9.2,19.9,EW,1.61,3,E_EXCLUSIVE_GREEN,44.2
16.233333333333334,-0.8949,-0.4462,0,33.2,77.3,24.7,32.0,5.3,3.1,13.6,17.6,0.2,3.9,2.3,3.7,8.4,31.200000000000003,4.1,6.0,55.1,NS,3.0,2,S_EXCLUSIVE_GREEN,45.0
3.3833333333333333,0.7744,0.6327,0,32.9,21.6,20.9,38.9,2.5,5.1,3.2,3.2,0.4,1.1,2.1,2.7,7.6,6.4,1.5,4.800000000000001,8.7,NS,1.26,0,BALANCED_PHASE,27.0
4.033333333333333,0.8704,0.4924,0,21.4,22.2,30.7,39.8,6.5,3.1,3.8,5.5,5.8,4.2,12.1,12.9,9.6,9.3,10.0,25.0,50.4,EW,1.98,4,W_EXCLUSIVE_GREEN,45.0
22.466666666666665,-0.3907,0.9205,0,33.0,21.5,25.3,21.8,2.9,8.9,0.7,2.3,6.6,4.8,2.1,4.4,11.8,3.0,11.399999999999999,6.5,21.6,NS,2.36,1,N_EXCLUSIVE_GREEN,36.7
14.116666666666667,-0.5262,-0.8504,0,129.5,21.6,17.3,18.3,8.2,22.1,2.1,1.8,0.2,2.5,0.7,4.9,30.3,3.9000000000000004,2.7,5.6000000000000005,61.3,NS,6.44,1,N_EXCLUSIVE_GREEN,45.0
8.283333333333333,0.8266,-0.5628,1,62.9,18.0,109.7,13.4,3.5,16.7,3.7,4.0,20.1,16.1,1.4,0.8,20.2,7.7,36.2,2.2,36.8,EW,10.79,3,E_EXCLUSIVE_GREEN,45.0
18.4,-0.9945,0.1045,1,21.3,59.9,24.8,91.6,4.0,7.8,4.5,18.9,1.6,2.1,17.3,22.7,11.8,23.4,3.7,40.0,47.3,EW,6.37,4,W_EXCLUSIVE_GREEN,45.0
9.866666666666667,0.5299,-0.848,0,28.7,34.1,25.9,24.7,3.8,7.5,2.2,5.5,1.1,1.5,3.6,3.5,11.3,7.7,2.6,7.1,20.4,NS,1.3,0,BALANCED_PHASE,35.8
1.2833333333333332,0.3297,0.9441,0,33.7,22.9,31.4,31.2,2.7,5.4,2.5,1.9,5.4,3.9,2.9,1.7,8.100000000000001,4.4,9.3,4.6,12.1,EW,1.37,0,BALANCED_PHASE,30.5
12.516666666666667,-0.1349,-0.9909,0,17.3,18.8,25.7,68.2,7.0,4.8,0.8,1.1,2.1,6.4,9.2,13.1,11.8,1.9000000000000001,8.5,22.299999999999997,39.8,EW,2.54,4,W_EXCLUSIVE_GREEN,45.0
12.466666666666667,-0.1219,-0.9925,0,17.9,136.8,25.1,30.0,0.1,1.0,17.0,24.8,1.9,3.5,7.8,2.4,1.1,41.8,5.4,10.2,72.9,NS,13.33,2,S_EXCLUSIVE_GREEN,45.0
12.183333333333334,-0.048,-0.9988,0,21.5,28.0,23.5,32.0,0.6,1.9,4.1,8.2,1.1,3.6,3.2,3.8,2.5,12.299999999999999,4.7,7.0,19.8,EW,1.35,0,BALANCED_PHASE,26.7
17.05,-0.9692,-0.2462,1,25.5,103.7,20.9,54.0,2.1,2.8,14.6,28.6,0.4,1.5,5.7,8.0,4.9,43.2,1.9,13.7,59.5,NS,6.09,2,S_EXCLUSIVE_GREEN,45.0
21.316666666666666,-0.6461,0.7632,0,17.3,21.0,54.1,25.9,3.8,0.2,1.8,3.4,2.5,10.7,1.9,6.8,4.0,5.2,13.2,8.7,22.0,EW,1.67,3,E_EXCLUSIVE_GREEN,43.3
0.9666666666666667,0.2504,0.9681,0,20.8,26.9,20.5,35.3,1.1,2.4,3.2,4.3,2.4,4.8,3.0,7.7,3.5,7.5,7.199999999999999,10.7,19.5,EW,1.5,4,W_EXCLUSIVE_GREEN,34.7
10.983333333333333,0.263,-0.9648,0,20.6,20.2,24.4,25.6,0.8,1.4,5.2,4.6,3.6,4.2,4.3,5.3,2.2,9.8,7.800000000000001,9.6,12.8,EW,1.12,0,BALANCED_PHASE,30.1
8.85,0.7343,-0.6788,1,127.4,15.8,56.7,18.1,11.3,18.1,4.0,1.0,4.6,13.0,2.4,0.6,29.400000000000002,5.0,17.6,3.0,53.1,NS,6.34,1,N_EXCLUSIVE_GREEN,45.0
18.216666666666665,-0.9984,0.0567,1,21.2,61.8,12.1,95.4,5.1,2.9,6.2,17.4,3.0,0.5,16.4,10.8,8.0,23.599999999999998,3.5,27.2,47.4,EW,7.2,4,W_EXCLUSIVE_GREEN,45.0
0.35,0.0915,0.9958,0,27.7,29.6,28.9,29.4,0.2,4.8,1.7,3.1,2.3,1.8,5.3,5.2,5.0,4.8,4.1,10.5,18.6,EW,1.58,4,W_EXCLUSIVE_GREEN,33.2
19.45,-0.9288,0.3706,1,13.3,131.4,25.0,97.7,2.7,9.5,18.0,17.0,7.2,2.0,10.6,14.0,12.2,35.0,9.2,24.6,40.7,NS,3.99,2,S_EXCLUSIVE_GREEN,45.0
13.833333333333334,-0.4617,-0.887,0,32.8,21.0,20.3,38.7,0.3,14.9,1.0,2.7,3.1,4.0,3.0,13.0,15.200000000000001,3.7,7.1,16.0,34.3,EW,2.04,4,W_EXCLUSIVE_GREEN,45.0
23.8,-0.0523,0.9986,0,130.6,19.0,25.4,29.6,20.2,30.3,1.8,2.8,3.9,4.2,1.0,4.2,50.5,4.6,8.1,5.2,52.6,NS,8.61,1,N_EXCLUSIVE_GREEN,45.0
17.4,-0.9877,-0.1564,1,20.0,97.4,12.4,73.3,0.5,1.5,15.8,11.5,2.3,2.7,12.7,8.0,2.0,27.3,5.0,20.7,27.9,NS,7.19,2,S_EXCLUSIVE_GREEN,45.0
23.983333333333334,-0.0044,1.0,0,23.5,22.3,23.7,23.4,2.3,1.7,5.2,0.8,1.7,5.2,1.1,5.6,4.0,6.0,6.9,6.699999999999999,15.0,EW,0.98,0,BALANCED_PHASE,24.6
17.483333333333334,-0.9909,-0.1349,1,15.5,57.0,26.7,57.1,0.7,2.0,2.2,7.9,1.9,6.0,3.4,5.3,2.7,10.100000000000001,7.9,8.7,14.3,EW,1.46,4,W_EXCLUSIVE_GREEN,34.1
13.6,-0.4067,-0.9135,0,27.9,34.5,26.9,29.9,6.9,4.7,2.4,3.0,2.7,6.3,3.1,2.3,11.600000000000001,5.4,9.0,5.4,14.6,NS,1.61,1,N_EXCLUSIVE_GREEN,35.9
16.266666666666666,-0.8988,-0.4384,0,32.8,21.3,25.9,51.6,3.0,4.1,5.6,6.1,3.0,6.0,3.6,5.7,7.1,11.7,9.0,9.3,24.6,EW,1.34,4,W_EXCLUSIVE_GREEN,35.3
14.783333333333333,-0.6659,-0.7461,0,24.0,29.1,21.7,20.2,5.5,6.1,3.7,11.0,0.5,1.8,1.1,2.8,11.6,14.7,2.3,3.9,23.8,NS,1.21,0,BALANCED_PHASE,42.0
7.133333333333334,0.9563,-0.2924,1,60.3,16.2,61.8,20.8,6.2,8.9,2.1,3.3,10.5,2.6,0.4,6.1,15.100000000000001,5.4,13.1,6.5,18.9,EW,2.28,3,E_EXCLUSIVE_GREEN,44.2
0.2833333333333333,0.0741,0.9973,0,25.1,23.2,20.4,20.6,0.7,1.9,10.0,3.1,4.4,3.6,1.8,2.4,2.5999999999999996,13.1,8.0,4.2,18.6,NS,2.34,1,N_EXCLUSIVE_GREEN,37.6
8.083333333333334,0.8549,-0.5188,1,113.2,15.5,69.3,13.5,22.8,20.1,4.5,3.2,7.7,5.6,6.5,0.6,42.900000000000006,7.7,13.3,7.1,45.1,NS,5.8,1,N_EXCLUSIVE_GREEN,45.0
7.816666666666666,0.889,-0.4579,1,50.7,12.5,118.5,15.0,4.9,4.5,1.1,0.8,10.4,32.3,3.9,5.4,9.4,1.9000000000000001,42.699999999999996,9.3,64.9,EW,5.19,3,E_EXCLUSIVE_GREEN,45.0
17.3,-0.9833,-0.1822,1,12.9,86.1,13.5,50.3,0.1,1.3,4.8,12.4,0.4,0.8,3.8,10.1,1.4000000000000001,17.2,1.2000000000000002,13.899999999999999,25.4,NS,7.68,2,S_EXCLUSIVE_GREEN,45.0
10.6,0.3584,-0.9336,0,24.8,23.0,56.9,30.7,1.7,3.5,1.4,2.1,2.7,11.2,0.9,7.6,5.2,3.5,13.899999999999999,8.5,14.7,EW,1.67,3,E_EXCLUSIVE_GREEN,44.5
11.283333333333333,0.1865,-0.9825,0,36.8,31.2,25.4,20.7,0.8,9.1,4.6,4.2,6.5,4.5,1.8,2.1,9.9,8.8,11.0,3.9000000000000004,20.0,NS,1.11,0,BALANCED_PHASE,33.4
20.85,-0.7343,0.6788,0,33.8,29.6,25.4,27.8,5.4,6.6,2.8,1.9,3.9,1.2,3.5,2.6,12.0,4.699999999999999,5.1,6.1,19.9,NS,1.69,1,N_EXCLUSIVE_GREEN,37.1
0.11666666666666667,0.0305,0.9995,0,23.7,22.3,63.6,26.0,1.4,8.2,3.5,2.4,5.3,4.7,1.1,4.2,9.6,5.9,10.0,5.300000000000001,13.7,EW,2.06,3,E_EXCLUSIVE_GREEN,37.8
8.9,0.7254,-0.6884,1,144.6,21.6,89.1,14.3,17.8,31.9,0.2,6.9,15.5,14.6,0.6,1.5,49.7,7.1000000000000005,30.1,2.1,71.5,NS,6.59,1,N_EXCLUSIVE_GREEN,45.0
5.466666666666667,0.9903,0.1392,0,21.6,32.2,30.2,21.5,1.3,2.1,7.4,3.1,6.5,2.5,0.8,3.7,3.4000000000000004,10.5,9.0,4.5,21.5,NS,2.06,2,S_EXCLUSIVE_GREEN,33.9
14.0,-0.5,-0.866,0,26.2,35.2,35.6,30.2,2.3,2.9,4.6,8.7,4.8,1.5,3.6,3.5,5.199999999999999,13.299999999999999,6.3,7.1,22.9,NS,1.86,2,S_EXCLUSIVE_GREEN,40.2
11.5,0.1305,-0.9914,0,20.1,23.8,23.5,36.7,1.3,4.7,0.8,6.4,2.9,2.1,3.3,4.1,6.0,7.2,5.0,7.3999999999999995,7.8,EW,1.44,4,W_EXCLUSIVE_GREEN,27.2
17.216666666666665,-0.979,-0.2036,1,17.9,70.3,12.3,89.0,1.0,5.7,5.8,14.0,3.2,1.6,9.5,17.2,6.7,19.8,4.800000000000001,26.7,50.5,EW,5.74,4,W_EXCLUSIVE_GREEN,45.0
13.05,-0.2714,-0.9625,0,26.1,26.4,22.0,23.7,1.1,2.8,6.8,5.6,4.0,1.2,1.7,6.3,3.9,12.399999999999999,5.2,8.0,14.9,NS,1.84,2,S_EXCLUSIVE_GREEN,36.0
2.283333333333333,0.5628,0.8266,0,20.9,32.8,23.2,26.7,6.0,9.7,4.4,7.7,1.6,1.7,1.5,1.9,15.7,12.100000000000001,3.3,3.4,24.3,NS,1.33,0,BALANCED_PHASE,44.7
17.333333333333332,-0.9848,-0.1736,1,18.9,60.7,16.7,51.3,6.1,2.3,4.9,8.0,3.4,1.5,3.9,7.3,8.399999999999999,12.9,4.9,11.2,24.8,NS,1.98,2,S_EXCLUSIVE_GREEN,44.2
2.466666666666667,0.6018,0.7986,0,25.2,22.7,75.3,17.8,1.6,3.3,2.5,10.8,11.2,12.6,0.2,0.3,4.9,13.3,23.799999999999997,0.5,29.7,EW,8.53,3,E_EXCLUSIVE_GREEN,45.0
8.916666666666666,0.7224,-0.6915,1,109.2,12.6,61.8,19.4,12.3,18.9,0.9,1.1,5.0,15.4,2.7,3.8,31.2,2.0,20.4,6.5,35.2,NS,10.58,1,N_EXCLUSIVE_GREEN,45.0
15.133333333333333,-0.7314,-0.682,0,24.7,61.7,17.3,19.6,2.0,3.2,4.2,7.0,0.6,3.1,1.9,1.9,5.2,11.2,3.7,3.8,22.6,NS,2.21,2,S_EXCLUSIVE_GREEN,40.8
4.916666666666667,0.96,0.2798,0,35.6,26.1,25.4,28.6,3.8,21.3,4.9,2.6,1.9,3.4,2.8,1.0,25.1,7.5,5.3,3.8,47.8,NS,2.44,1,N_EXCLUSIVE_GREEN,45.0
1.2333333333333334,0.3173,0.9483,0,75.5,22.2,17.3,21.2,12.1,12.7,0.9,4.4,1.1,0.7,0.8,6.2,24.799999999999997,5.300000000000001,1.8,7.0,37.7,NS,3.9,1,N_EXCLUSIVE_GREEN,45.0
5.716666666666667,0.9973,0.0741,0,30.4,27.2,26.3,20.6,5.9,4.4,0.5,4.9,2.1,10.8,3.0,2.4,10.3,5.4,12.9,5.4,19.6,NS,1.44,1,N_EXCLUSIVE_GREEN,33.0
