timestamp,hour,minute,day_of_week,sin_hour,cos_hour,sin_day,cos_day,is_weekend,is_morning_rush,is_evening_rush,weather,weather_multiplier,lag_pcu_N,lag_pcu_S,lag_pcu_E,lag_pcu_W,flow_north_vpm,flow_south_vpm,flow_east_vpm,flow_west_vpm,pcu_north,pcu_south,pcu_east,pcu_west,total_intersection_pcu,congestion_north,congestion_south,congestion_east,congestion_west,critical_approach,target_green_NS,target_green_EW
2026-07-12 16:45,16,45,6,-0.9469,-0.3214,-0.7818,0.6235,1,0,0,Clear,1.0,9.2,7.8,8.4,7.8,44.6,38.3,39.5,35.0,9.8,8.4,8.7,7.7,34.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.5,24.5
2026-07-12 17:00,17,0,6,-0.9659,-0.2588,-0.7818,0.6235,1,0,0,Rain,1.25,9.8,8.4,8.7,7.7,48.6,51.6,43.6,46.2,10.7,11.4,9.6,10.2,41.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.4,24.6
2026-07-12 17:15,17,15,6,-0.9808,-0.1951,-0.7818,0.6235,1,0,0,Clear,1.0,10.7,11.4,9.6,10.2,37.6,40.9,33.4,38.8,8.3,9.0,7.3,8.5,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,26.9,25.1
2026-07-12 17:30,17,30,6,-0.9914,-0.1305,-0.7818,0.6235,1,0,0,Clear,1.0,8.3,9.0,7.3,8.5,38.0,41.8,32.7,37.8,8.4,9.2,7.2,8.3,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.5,24.5
2026-07-12 17:45,17,45,6,-0.9979,-0.0654,-0.7818,0.6235,1,0,0,Clear,1.0,8.4,9.2,7.2,8.3,37.1,43.0,34.3,36.9,8.2,9.5,7.5,8.1,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.8,24.2
2026-07-12 18:00,18,0,6,-1.0,-0.0,-0.7818,0.6235,1,0,0,Clear,1.0,8.2,9.5,7.5,8.1,22.5,21.3,20.8,19.8,5.0,4.7,4.6,4.4,18.7,LOW,LOW,LOW,LOW,N,27.0,25.0
2026-07-12 18:15,18,15,6,-0.9979,0.0654,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,4.7,4.6,4.4,22.9,22.9,21.0,20.5,5.0,5.0,4.6,4.5,19.1,LOW,LOW,LOW,LOW,N,27.2,24.8
2026-07-12 18:30,18,30,6,-0.9914,0.1305,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,5.0,4.6,4.5,22.7,22.7,19.6,19.9,5.0,5.0,4.3,4.4,18.7,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-07-12 18:45,18,45,6,-0.9808,0.1951,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,5.0,4.3,4.4,22.5,21.9,19.1,20.7,5.0,4.8,4.2,4.6,18.6,LOW,LOW,LOW,LOW,N,27.3,24.7
2026-07-12 19:00,19,0,6,-0.9659,0.2588,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,4.8,4.2,4.6,22.9,22.7,19.5,20.3,5.0,5.0,4.3,4.5,18.8,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-07-12 19:15,19,15,6,-0.9469,0.3214,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,5.0,4.3,4.5,21.1,21.7,19.9,20.9,4.6,4.8,4.4,4.6,18.4,LOW,LOW,LOW,LOW,S,26.6,25.4
2026-07-12 19:30,19,30,6,-0.9239,0.3827,-0.7818,0.6235,1,0,0,Heavy Rain,1.5,4.6,4.8,4.4,4.6,33.8,33.5,29.4,31.3,7.4,7.4,6.5,6.9,28.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.2,24.8
2026-07-12 19:45,19,45,6,-0.8969,0.4423,-0.7818,0.6235,1,0,0,Clear,1.0,7.4,7.4,6.5,6.9,22.4,20.9,20.1,20.8,4.9,4.6,4.4,4.6,18.5,LOW,LOW,LOW,LOW,N,26.8,25.2
2026-07-12 20:00,20,0,6,-0.866,0.5,-0.7818,0.6235,1,0,0,Clear,1.0,4.9,4.6,4.4,4.6,21.9,22.1,20.2,19.9,4.8,4.9,4.4,4.4,18.5,LOW,LOW,LOW,LOW,S,27.2,24.8
2026-07-12 20:15,20,15,6,-0.8315,0.5556,-0.7818,0.6235,1,0,0,Clear,1.0,4.8,4.9,4.4,4.4,21.5,21.0,19.1,19.5,4.7,4.6,4.2,4.3,17.8,LOW,LOW,LOW,LOW,N,27.3,24.7
2026-07-12 20:30,20,30,6,-0.7934,0.6088,-0.7818,0.6235,1,0,0,Rain,1.25,4.7,4.6,4.2,4.3,28.8,26.5,25.8,25.7,6.3,5.8,5.7,5.7,23.5,MEDIUM,LOW,LOW,LOW,N,27.2,24.8
2026-07-12 20:45,20,45,6,-0.7518,0.6593,-0.7818,0.6235,1,0,0,Clear,1.0,6.3,5.8,5.7,5.7,22.2,22.9,20.3,20.3,4.9,5.0,4.5,4.5,18.9,LOW,LOW,LOW,LOW,S,27.5,24.5
2026-07-12 21:00,21,0,6,-0.7071,0.7071,-0.7818,0.6235,1,0,0,Clear,1.0,4.9,5.0,4.5,4.5,22.8,22.6,20.9,20.2,5.0,5.0,4.6,4.4,19.0,LOW,LOW,LOW,LOW,N,27.2,24.8
2026-07-12 21:15,21,15,6,-0.6593,0.7518,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,5.0,4.6,4.4,21.3,22.2,20.0,20.2,4.7,4.9,4.4,4.4,18.4,LOW,LOW,LOW,LOW,S,27.1,24.9
2026-07-12 21:30,21,30,6,-0.6088,0.7934,-0.7818,0.6235,1,0,0,Clear,1.0,4.7,4.9,4.4,4.4,21.7,22.6,19.8,20.2,4.8,5.0,4.4,4.4,18.6,LOW,LOW,LOW,LOW,S,27.4,24.6
2026-07-12 21:45,21,45,6,-0.5556,0.8315,-0.7818,0.6235,1,0,0,Clear,1.0,4.8,5.0,4.4,4.4,21.2,21.4,20.2,20.1,4.7,4.7,4.4,4.4,18.2,LOW,LOW,LOW,LOW,N,26.7,25.3
2026-07-12 22:00,22,0,6,-0.5,0.866,-0.7818,0.6235,1,0,0,Heavy Rain,1.5,4.7,4.7,4.4,4.4,34.1,33.7,31.1,29.5,7.5,7.4,6.8,6.5,28.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.3,24.7
2026-07-12 22:15,22,15,6,-0.4423,0.8969,-0.7818,0.6235,1,0,0,Clear,1.0,7.5,7.4,6.8,6.5,21.0,21.5,19.2,20.1,4.6,4.7,4.2,4.4,17.9,LOW,LOW,LOW,LOW,S,26.9,25.1
2026-07-12 22:30,22,30,6,-0.3827,0.9239,-0.7818,0.6235,1,0,0,Rain,1.25,4.6,4.7,4.2,4.4,28.8,27.1,25.3,24.7,6.3,6.0,5.6,5.4,23.3,MEDIUM,MEDIUM,LOW,LOW,N,27.6,24.4
2026-07-12 22:45,22,45,6,-0.3214,0.9469,-0.7818,0.6235,1,0,0,Clear,1.0,6.3,6.0,5.6,5.4,22.7,22.0,21.0,19.3,5.0,4.8,4.6,4.2,18.6,LOW,LOW,LOW,LOW,N,27.2,24.8
2026-07-12 23:00,23,0,6,-0.2588,0.9659,-0.7818,0.6235,1,0,0,Clear,1.0,5.0,4.8,4.6,4.2,6.2,6.1,5.0,5.1,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-07-12 23:15,23,15,6,-0.1951,0.9808,-0.7818,0.6235,1,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.9,5.7,5.1,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-07-12 23:30,23,30,6,-0.1305,0.9914,-0.7818,0.6235,1,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,5.7,5.2,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-12 23:45,23,45,6,-0.0654,0.9979,-0.7818,0.6235,1,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.0,6.1,5.1,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-07-13 00:00,0,0,0,0.0,1.0,0.0,1.0,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.1,7.5,6.1,6.2,1.6,1.6,1.3,1.4,5.9,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-07-13 00:15,0,15,0,0.0654,0.9979,0.0,1.0,0,0,0,Clear,1.0,1.6,1.6,1.3,1.4,6.0,5.9,5.2,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-07-13 00:30,0,30,0,0.1305,0.9914,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.1,5.8,4.8,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-07-13 00:45,0,45,0,0.1951,0.9808,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.7,5.8,5.1,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-13 01:00,1,0,0,0.2588,0.9659,0.0,1.0,0,0,0,Heavy Rain,1.5,1.3,1.3,1.1,1.1,9.3,9.1,7.5,7.4,2.0,2.0,1.6,1.6,7.2,LOW,LOW,LOW,LOW,N,28.8,23.2
2026-07-13 01:15,1,15,0,0.3214,0.9469,0.0,1.0,0,0,0,Clear,1.0,2.0,2.0,1.6,1.6,5.8,5.7,5.1,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-13 01:30,1,30,0,0.3827,0.9239,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.1,6.2,4.8,5.0,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.9,23.1
2026-07-13 01:45,1,45,0,0.4423,0.8969,0.0,1.0,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.2,6.2,5.0,5.0,1.4,1.4,1.1,1.1,5.0,LOW,LOW,LOW,LOW,N,28.8,23.2
2026-07-13 02:00,2,0,0,0.5,0.866,0.0,1.0,0,0,0,Clear,1.0,1.4,1.4,1.1,1.1,6.0,6.2,4.9,4.8,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,29.0,23.0
2026-07-13 02:15,2,15,0,0.5556,0.8315,0.0,1.0,0,0,0,Rain,1.25,1.3,1.4,1.1,1.1,7.6,7.5,6.3,6.0,1.7,1.6,1.4,1.3,6.0,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-07-13 02:30,2,30,0,0.6088,0.7934,0.0,1.0,0,0,0,Clear,1.0,1.7,1.6,1.4,1.3,6.3,6.3,4.9,4.8,1.4,1.4,1.1,1.1,5.0,LOW,LOW,LOW,LOW,N,29.3,22.7
2026-07-13 02:45,2,45,0,0.6593,0.7518,0.0,1.0,0,0,0,Rain,1.25,1.4,1.4,1.1,1.1,7.6,7.7,6.5,6.2,1.7,1.7,1.4,1.4,6.2,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-07-13 03:00,3,0,0,0.7071,0.7071,0.0,1.0,0,0,0,Heavy Rain,1.5,1.7,1.7,1.4,1.4,9.3,9.4,7.8,7.7,2.0,2.1,1.7,1.7,7.5,LOW,LOW,LOW,LOW,S,28.4,23.6
2026-07-13 03:15,3,15,0,0.7518,0.6593,0.0,1.0,0,0,0,Clear,1.0,2.0,2.1,1.7,1.7,6.1,5.9,5.0,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-07-13 03:30,3,30,0,0.7934,0.6088,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,6.1,5.0,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-07-13 03:45,3,45,0,0.8315,0.5556,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,5.8,5.2,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-13 04:00,4,0,0,0.866,0.5,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.3,6.0,4.8,4.8,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,29.4,22.6
2026-07-13 04:15,4,15,0,0.8969,0.4423,0.0,1.0,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.2,5.9,5.0,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-07-13 04:30,4,30,0,0.9239,0.3827,0.0,1.0,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.0,5.7,5.2,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-07-13 04:45,4,45,0,0.9469,0.3214,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,5.8,4.8,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-07-13 05:00,5,0,0,0.9659,0.2588,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,5.7,5.0,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-07-13 05:15,5,15,0,0.9808,0.1951,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,6.2,4.8,5.1,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.5,23.5
2026-07-13 05:30,5,30,0,0.9914,0.1305,0.0,1.0,0,0,0,Rain,1.25,1.3,1.4,1.1,1.1,7.7,7.4,6.3,6.2,1.7,1.6,1.4,1.4,6.1,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-07-13 05:45,5,45,0,0.9979,0.0654,0.0,1.0,0,0,0,Clear,1.0,1.7,1.6,1.4,1.4,6.0,5.9,5.2,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-07-13 06:00,6,0,0,1.0,0.0,0.0,1.0,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,24.7,25.0,21.7,21.4,5.4,5.5,4.8,4.7,20.4,LOW,LOW,LOW,LOW,S,27.8,24.2
2026-07-13 06:15,6,15,0,0.9979,-0.0654,0.0,1.0,0,0,0,Clear,1.0,5.4,5.5,4.8,4.7,26.2,24.5,21.6,21.9,5.8,5.4,4.8,4.8,20.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-07-13 06:30,6,30,0,0.9914,-0.1305,0.0,1.0,0,0,0,Clear,1.0,5.8,5.4,4.8,4.8,23.9,24.1,22.3,21.7,5.3,5.3,4.9,4.8,20.3,LOW,LOW,LOW,LOW,N,27.1,24.9
2026-07-13 06:45,6,45,0,0.9808,-0.1951,0.0,1.0,0,0,0,Clear,1.0,5.3,5.3,4.9,4.8,25.6,24.8,22.4,22.3,5.6,5.5,4.9,4.9,20.9,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-13 07:00,7,0,0,0.9659,-0.2588,0.0,1.0,0,1,0,Heavy Rain,1.5,5.6,5.5,4.9,4.9,158.7,27.9,125.6,26.8,34.9,6.1,27.6,5.9,74.5,VERY_HIGH,MEDIUM,VERY_HIGH,LOW,N,28.9,23.1
2026-07-13 07:15,7,15,0,0.9469,-0.3214,0.0,1.0,0,1,0,Rain,1.25,34.9,6.1,27.6,5.9,138.8,22.7,108.9,23.6,30.5,5.0,24.0,5.2,64.7,VERY_HIGH,LOW,VERY_HIGH,LOW,N,28.9,23.1
2026-07-13 07:30,7,30,0,0.9239,-0.3827,0.0,1.0,0,1,0,Clear,1.0,30.5,5.0,24.0,5.2,106.9,17.2,80.8,17.6,23.5,3.8,17.8,3.9,49.0,HIGH,LOW,HIGH,LOW,N,29.4,22.6
2026-07-13 07:45,7,45,0,0.8969,-0.4423,0.0,1.0,0,1,0,Rain,1.25,23.5,3.8,17.8,3.9,132.0,23.5,102.5,23.6,29.0,5.2,22.6,5.2,62.0,VERY_HIGH,LOW,HIGH,LOW,N,29.1,22.9
2026-07-13 08:00,8,0,0,0.866,-0.5,0.0,1.0,0,1,0,Clear,1.0,29.0,5.2,22.6,5.2,149.3,18.8,108.6,17.3,32.8,4.1,23.9,3.8,64.6,VERY_HIGH,LOW,HIGH,LOW,N,30.0,22.0
2026-07-13 08:15,8,15,0,0.8315,-0.5556,0.0,1.0,0,1,0,Clear,1.0,32.8,4.1,23.9,3.8,150.0,17.9,114.1,18.3,33.0,3.9,25.1,4.0,66.0,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.4,22.6
2026-07-13 08:30,8,30,0,0.7934,-0.6088,0.0,1.0,0,1,0,Rain,1.25,33.0,3.9,25.1,4.0,180.0,22.3,136.0,23.6,39.6,4.9,29.9,5.2,79.6,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.4,22.6
2026-07-13 08:45,8,45,0,0.7518,-0.6593,0.0,1.0,0,1,0,Clear,1.0,39.6,4.9,29.9,5.2,142.5,17.9,108.9,18.5,31.4,3.9,24.0,4.1,63.4,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.3,22.7
2026-07-13 09:00,9,0,0,0.7071,-0.7071,0.0,1.0,0,1,0,Clear,1.0,31.4,3.9,24.0,4.1,113.6,18.2,81.7,18.6,25.0,4.0,18.0,4.1,51.1,VERY_HIGH,LOW,HIGH,LOW,N,30.0,22.0
2026-07-13 09:15,9,15,0,0.6593,-0.7518,0.0,1.0,0,1,0,Clear,1.0,25.0,4.0,18.0,4.1,111.7,17.9,88.2,17.5,24.6,3.9,19.4,3.9,51.8,VERY_HIGH,LOW,HIGH,LOW,N,28.9,23.1
2026-07-13 09:30,9,30,0,0.6088,-0.7934,0.0,1.0,0,1,0,Clear,1.0,24.6,3.9,19.4,3.9,108.9,17.6,81.6,17.5,24.0,3.9,18.0,3.9,49.8,VERY_HIGH,LOW,HIGH,LOW,N,29.5,22.5
2026-07-13 09:45,9,45,0,0.5556,-0.8315,0.0,1.0,0,1,0,Rain,1.25,24.0,3.9,18.0,3.9,144.3,22.8,110.1,22.0,31.7,5.0,24.2,4.8,65.7,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.3,22.7
2026-07-13 10:00,10,0,0,0.5,-0.866,0.0,1.0,0,0,0,Clear,1.0,31.7,5.0,24.2,4.8,24.8,24.4,22.0,22.5,5.5,5.4,4.8,5.0,20.7,LOW,LOW,LOW,LOW,N,27.3,24.7
2026-07-13 10:15,10,15,0,0.4423,-0.8969,0.0,1.0,0,0,0,Clear,1.0,5.5,5.4,4.8,5.0,24.2,24.6,23.0,22.7,5.3,5.4,5.1,5.0,20.8,LOW,LOW,LOW,LOW,S,26.9,25.1
2026-07-13 10:30,10,30,0,0.3827,-0.9239,0.0,1.0,0,0,0,Clear,1.0,5.3,5.4,5.1,5.0,25.2,25.5,21.7,21.8,5.5,5.6,4.8,4.8,20.7,LOW,LOW,LOW,LOW,S,28.0,24.0
2026-07-13 10:45,10,45,0,0.3214,-0.9469,0.0,1.0,0,0,0,Clear,1.0,5.5,5.6,4.8,4.8,26.1,25.9,23.1,23.0,5.7,5.7,5.1,5.1,21.6,LOW,LOW,LOW,LOW,N,27.6,24.4
2026-07-13 11:00,11,0,0,0.2588,-0.9659,0.0,1.0,0,0,0,Clear,1.0,5.7,5.7,5.1,5.1,41.5,39.9,35.3,34.0,9.1,8.8,7.8,7.5,33.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.1,23.9
2026-07-13 11:15,11,15,0,0.1951,-0.9808,0.0,1.0,0,0,0,Clear,1.0,9.1,8.8,7.8,7.5,39.7,40.7,33.4,36.1,8.7,9.0,7.3,7.9,32.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-07-13 11:30,11,30,0,0.1305,-0.9914,0.0,1.0,0,0,0,Clear,1.0,8.7,9.0,7.3,7.9,40.2,38.3,34.1,33.3,8.8,8.4,7.5,7.3,32.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.1,23.9
2026-07-13 11:45,11,45,0,0.0654,-0.9979,0.0,1.0,0,0,0,Clear,1.0,8.8,8.4,7.5,7.3,41.6,38.8,34.2,33.8,9.2,8.5,7.5,7.4,32.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.4,23.6
2026-07-13 12:00,12,0,0,0.0,-1.0,0.0,1.0,0,0,0,Clear,1.0,9.2,8.5,7.5,7.4,38.3,41.1,34.7,34.9,8.4,9.0,7.6,7.7,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.9,24.1
2026-07-13 12:15,12,15,0,-0.0654,-0.9979,0.0,1.0,0,0,0,Clear,1.0,8.4,9.0,7.6,7.7,38.6,40.6,34.7,35.8,8.5,8.9,7.6,7.9,32.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-07-13 12:30,12,30,0,-0.1305,-0.9914,0.0,1.0,0,0,0,Clear,1.0,8.5,8.9,7.6,7.9,41.6,39.0,33.6,35.9,9.2,8.6,7.4,7.9,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.9,24.1
2026-07-13 12:45,12,45,0,-0.1951,-0.9808,0.0,1.0,0,0,0,Clear,1.0,9.2,8.6,7.4,7.9,40.9,40.3,34.8,35.0,9.0,8.9,7.7,7.7,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.0,24.0
2026-07-13 13:00,13,0,0,-0.2588,-0.9659,0.0,1.0,0,0,0,Clear,1.0,9.0,8.9,7.7,7.7,40.2,39.0,34.9,36.7,8.8,8.6,7.7,8.1,33.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.2,24.8
2026-07-13 13:15,13,15,0,-0.3214,-0.9469,0.0,1.0,0,0,0,Rain,1.25,8.8,8.6,7.7,8.1,51.3,51.9,43.3,43.1,11.3,11.4,9.5,9.5,41.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.3,23.7
2026-07-13 13:30,13,30,0,-0.3827,-0.9239,0.0,1.0,0,0,0,Clear,1.0,11.3,11.4,9.5,9.5,39.1,40.5,33.6,35.6,8.6,8.9,7.4,7.8,32.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-07-13 13:45,13,45,0,-0.4423,-0.8969,0.0,1.0,0,0,0,Clear,1.0,8.6,8.9,7.4,7.8,39.4,42.0,34.7,34.7,8.7,9.2,7.6,7.6,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.3,23.7
2026-07-13 14:00,14,0,0,-0.5,-0.866,0.0,1.0,0,0,0,Clear,1.0,8.7,9.2,7.6,7.6,40.3,38.6,35.5,36.0,8.9,8.5,7.8,7.9,33.1,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.4,24.6
2026-07-13 14:15,14,15,0,-0.5556,-0.8315,0.0,1.0,0,0,0,Clear,1.0,8.9,8.5,7.8,7.9,39.0,41.2,36.1,36.1,8.6,9.1,7.9,7.9,33.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.5,24.5
2026-07-13 14:30,14,30,0,-0.6088,-0.7934,0.0,1.0,0,0,0,Clear,1.0,8.6,9.1,7.9,7.9,38.5,41.3,35.1,33.3,8.5,9.1,7.7,7.3,32.6,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.1,23.9
2026-07-13 14:45,14,45,0,-0.6593,-0.7518,0.0,1.0,0,0,0,Heavy Rain,1.5,8.5,9.1,7.7,7.3,61.3,57.4,52.2,54.2,13.5,12.6,11.5,11.9,49.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.5,24.5
2026-07-13 15:00,15,0,0,-0.7071,-0.7071,0.0,1.0,0,0,0,Clear,1.0,13.5,12.6,11.5,11.9,39.5,41.0,36.5,33.9,8.7,9.0,8.0,7.5,33.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-07-13 15:15,15,15,0,-0.7518,-0.6593,0.0,1.0,0,0,0,Clear,1.0,8.7,9.0,8.0,7.5,41.1,39.8,34.1,34.0,9.0,8.8,7.5,7.5,32.8,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.3,23.7
2026-07-13 15:30,15,30,0,-0.7934,-0.6088,0.0,1.0,0,0,0,Clear,1.0,9.0,8.8,7.5,7.5,39.5,39.7,35.9,34.6,8.7,8.7,7.9,7.6,32.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.4,24.6
2026-07-13 15:45,15,45,0,-0.8315,-0.5556,0.0,1.0,0,0,0,Clear,1.0,8.7,8.7,7.9,7.6,40.0,39.3,36.5,36.0,8.8,8.6,8.0,7.9,33.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.2,24.8
2026-07-13 16:00,16,0,0,-0.866,-0.5,0.0,1.0,0,0,1,Clear,1.0,8.8,8.6,8.0,7.9,17.4,115.4,17.3,85.0,3.8,25.4,3.8,18.7,51.7,LOW,VERY_HIGH,LOW,HIGH,S,29.7,22.3
2026-07-13 16:15,16,15,0,-0.8969,-0.4423,0.0,1.0,0,0,1,Rain,1.25,3.8,25.4,3.8,18.7,21.5,138.7,23.6,102.6,4.7,30.5,5.2,22.6,63.0,LOW,VERY_HIGH,LOW,HIGH,S,29.6,22.4
2026-07-13 16:30,16,30,0,-0.9239,-0.3827,0.0,1.0,0,0,1,Clear,1.0,4.7,30.5,5.2,22.6,18.8,105.1,17.2,82.2,4.1,23.1,3.8,18.1,49.1,LOW,HIGH,LOW,HIGH,S,29.1,22.9
2026-07-13 16:45,16,45,0,-0.9469,-0.3214,0.0,1.0,0,0,1,Clear,1.0,4.1,23.1,3.8,18.1,18.8,112.5,17.4,82.4,4.1,24.8,3.8,18.1,50.8,LOW,VERY_HIGH,LOW,HIGH,S,29.8,22.2
2026-07-13 17:00,17,0,0,-0.9659,-0.2588,0.0,1.0,0,0,1,Rain,1.25,4.1,24.8,3.8,18.1,21.5,169.4,21.4,123.1,4.7,37.3,4.7,27.1,73.8,LOW,VERY_HIGH,LOW,VERY_HIGH,S,29.9,22.1
2026-07-13 17:15,17,15,0,-0.9808,-0.1951,0.0,1.0,0,0,1,Clear,1.0,4.7,37.3,4.7,27.1,18.2,134.1,18.5,106.4,4.0,29.5,4.1,23.4,61.0,LOW,VERY_HIGH,LOW,HIGH,S,28.8,23.2
2026-07-13 17:30,17,30,0,-0.9914,-0.1305,0.0,1.0,0,0,1,Rain,1.25,4.0,29.5,4.1,23.4,21.9,157.9,22.1,123.8,4.8,34.7,4.9,27.2,71.6,LOW,VERY_HIGH,LOW,VERY_HIGH,S,29.0,23.0
2026-07-13 17:45,17,45,0,-0.9979,-0.0654,0.0,1.0,0,0,1,Clear,1.0,4.8,34.7,4.9,27.2,18.4,128.9,18.2,97.3,4.0,28.4,4.0,21.4,57.8,LOW,VERY_HIGH,LOW,HIGH,S,29.4,22.6
2026-07-13 18:00,18,0,0,-1.0,-0.0,0.0,1.0,0,0,1,Clear,1.0,4.0,28.4,4.0,21.4,17.6,133.4,18.6,103.2,3.9,29.3,4.1,22.7,60.0,LOW,VERY_HIGH,LOW,HIGH,S,29.1,22.9
2026-07-13 18:15,18,15,0,-0.9979,0.0654,0.0,1.0,0,0,1,Clear,1.0,3.9,29.3,4.1,22.7,17.5,138.5,18.0,102.8,3.9,30.5,4.0,22.6,61.0,LOW,VERY_HIGH,LOW,HIGH,S,29.6,22.4
